osm_id,osm_tip,ime,ulica,hisna_stevilka,mesto,telefon,spletna_stran,cuisine,zemljepisna_sirina,zemljepisna_dolzina
8672048516,node,Restaurant Clai,Sečovlje,19,Sečovlje - Sicciole,,https://www.portoroz-airport.si/en/visitors/restaurant,traditional,45.474352,13.6168016
8757685132,node,Steakhouse,Gosposka ulica,8,Maribor,+38641302302,https://steakhouserozmarin.business.site/,steak_house,46.5580365,15.6466352
8794658238,node,pr' Pepet,Kopališka ulica,1,Škofja Loka,+38631701876,https://www.prpepet.si/,regional,46.1638576,14.3071495
8848875256,node,Gostilna Kašča,,,,,,,46.1663074,14.3083671
8891849538,node,Restavracija Pr Tini,,,,,,,45.9209011,13.6322014
8892684298,node,Gostilna Pod Lipo,Ravnica,9,Grgar,+386 5 620 25 29,,pizza;italian,45.9828771,13.6972182
8895322727,node,Bistro LUFT,Mirce,20,Ajdovscina,040 166 932,https://www.facebook.com/bistroluft/,,45.883381,13.8920013
8903335672,node,James' Place JP,Partizanska cesta,11a,Velenje,+38670400210,https://www.jamesplace.si/,burger,46.3592334,15.1009295
8928436471,node,Gostišče Iški vintgar,Iška,45,Ig,,,,45.9103662,14.4974603
8945041787,node,Pizzerija pri Klepcu,,,,,,pizza,45.5739884,15.1910716
8946042634,node,Gostilna in picerija pri Deliču,,,,,,,45.5609747,15.1701424
8957592126,node,DIA VAS,,,,,,,46.0318972,14.0259843
8961014074,node,Gostilna Šurc,,,,,,regional,46.498097,13.7129202
8966008218,node,Gostilna Ušnik,Čiginj,5A,Tolmin,,,,46.1495843,13.7159595
8987386217,node,Aftr,Nazorjeva ulica,2,,+38613081907,https://aftr.si/,fine_dining;international;local;mediterranean;seafood,46.052464,14.505765
8987395323,node,Breg,Breg,20,Ljubljana,+38682056005,http://breg-ljubljana.com,international;local;mediterranean;seafood,46.0464451,14.5050598
8999087832,node,Residence Triglav,,,,,,,46.2840505,13.8914475
9004246863,node,Gostilna pri Pratkarju,,4,Polhov Gradec,+386 65 551 858,,,46.0647606,14.3174662
9010004511,node,Izletniška kmetija Orlič,Gortina,161,Muta,+38641762971,https://www.koroska.si/glamping-hi%C5%A1ice-orli%C4%8D-1,regional,46.6137281,15.1101971
9010027557,node,Turistična kmetija Ravnjak,Sele,37,Slovenj Gradec,+38641787090,https://kmetija-ravnjak.si/,regional,46.4980371,15.0097457
9014014881,node,eVino,Šmartinska cesta,53,Ljubljana,,https://www.evino.si/,,46.0637001,14.5263853
9035724769,node,Chuty's Slovenska cesta,Slovenska cesta,19,,,https://chutys.com,,46.0496685,14.5021321
9056564917,node,Krčma Mexico,,,,+38670656915,https://krcma-mexico.si/,mexican,46.3612598,14.16207
9066371009,node,Orient,Maistrova ulica,13b,,,,balkan,46.226222,14.6139229
9076659074,node,Rostilj Markovec,Krozna cesta,3a,,,,,45.540874,13.7089555
9078880517,node,Gostilna Vida,Gornji trg,15,,+38664298660,https://gostilnavida.com/,asian;breakfast;curry;indonesian;korean;sandwich;soba,46.0466876,14.5075872
9081725564,node,Stari Peking - kitajska restavracija,Ulica 11. novembra,41,Leskovec pri Krškem,,,chinese,45.937053,15.4798199
9097362379,node,Guerila,Planina,111,Ajdovščina,,https://guerila.si/,,45.8490555,13.9101001
9119687750,node,Steak House Berc,Želeška cesta,15,Bled,00386 40 366 017,https://www.penzion-berc.si/en/steakhouse/,steak_house,46.3648967,14.1089398
9160031751,node,Soca 202,Gregorčičeva ulica,8,Tolmin,,https://soca202.com/de/picerija-soca.php,pizza;breakfast,46.1842112,13.7328542
9161131228,node,Pizzeria Sončna ura,Lavričev trg,6,,,,pizza,45.8888516,13.9049472
9174601217,node,Separé,Koprska ulica,92,,+386 40 551 155,http://www.separe.si,barbecue;local;mediterranean,46.0356074,14.4828469
9242868885,node,Šumi,Kardeljeva ploščad,5,Ljubljana,,,regional,46.0747176,14.5146135
9246317518,node,Okrepčevalnia Poli Kapele,Brezovica pri Gradinu,34a,Gračišče,,,,45.4542797,13.8545557
9303064829,node,Boschtiz,Litostrojska cesta,56,Ljubljana,+38614755571,https://www.boschtiz.si/kontakt,burger;salad,46.0789454,14.4961756
9310285292,node,Verace,,,,,,pizza,45.9608459,13.6501049
9339798568,node,Restavracija Pjažentin,Vanganelska cesta,55e,Koper - Capodistria,,,,45.5296291,13.7388446
9397221638,node,Pizzeria Porka Eva,Lokavec,156,Ajdovščina,+38640 228 277,https://www.facebook.com/pizzeria.porka.eva,pizza,45.9114575,13.8913445
9512305259,node,Čevabdžinica Sarajevo '84,Tomažičev trg / Piazzetta Pinko Tomažič,1,Koper / Capodistria,,,regional,45.5468522,13.7267887
9524816896,node,Ofrepčevalnica Istrska Klet 'Slavček',Župančičeva ulica / Via Oton Župančič,39,Koper / Capodistria,,,regional,45.5462671,13.7289452
9548243153,node,Gostilna As,Čopova ulica,5a,Ljubljana,+386 1 425 88 22,http://www.gostilnaas.si/,,46.0516306,14.5045004
9558683342,node,Maracaibo,,,,,,,45.5450099,13.7138829
9588801290,node,Taj Mahal,Poljanska cesta,14,Ljubljana,059 034 390,,indian,46.0502742,14.5143969
9592697614,node,Roza Slon Vič,Tržaška cesta,116,,+386 (051) 434 100,http://www.rozaslon.si/,thai,46.0398394,14.4722455
9612441122,node,Beli Kamen,,,,,,local;žlikrofi,46.0069178,13.951747
9613456249,node,Gostilnica 5-6 kg,Eipprova ulica,17,Ljubljana,,,,46.0431213,14.5038414
9667381530,node,Villa Andor,,,,,,,45.583885,13.7230898
9709966016,node,Azijska restavracija Han,,,,,,asian,46.0505583,14.5044714
9720690798,node,Steakhouse Salsa,Rimska cesta,72,Šempeter v Savinjski dolini,+386 70 333 435,https://steakhousesalsa.si/,pizza;steak_house,46.2566016,15.1203901
9724161835,node,Huda,Cesta prvih borcev,7a,Brežice,+38651308799,https://huda.si/,italian;pizza,45.9030637,15.5923547
9724172914,node,Pr Šefu,Prešernova cesta,17,Brežice,,,regional;pizza,45.8991481,15.5925149
9725334658,node,Caprizza,Pristaniška ulica / Via del Porto,3,Koper / Capodistria,,https://m.facebook.com/caprizza.pizza/,pizza,45.5471766,13.7257411
9758154621,node,Štalca pri Vodniku,,,,+386 41 301 800,https://stalca.si/,slovenian;local,46.0669339,14.4861858
9777971517,node,Altrokè,,,,,,,46.0472144,14.5064931
9795510089,node,Biodinamična kmetija Pri Kamnarjevih,,40,Komen,,https://kamnarjevi.com/,,45.8001732,13.7509643
9812785027,node,GOSTILNA SAVARIA s.p.,Cesta 8. avgusta,13A,Ptuj,+386 51 435 666,,regional,46.4302998,15.893537
9830642354,node,Mihaela d.o.o.,,,,+386 2 740 01 55,,,46.4086836,16.1592974
9846901921,node,Pizzerija ANDIAMO,Puhova ulica,21,Ptuj,+386 051 22 55 22,https://andiamo.si/,pizza;burger;chicken,46.4226593,15.8868426
9878935350,node,El restaurante de Poncho,Rogozniška cesta,20,Ptuj,+386 2 780 62 90,https://www.deponcho.si/,mexican;pizza,46.4240301,15.8832662
9885769102,node,PIZERIJA ŠPAGETARIJA ANCORA,Puhova ulica,21,Ptuj,,https://ancona.si/,pizza;burger;italian,46.4232664,15.8875585
9897162146,node,Arbor,,,,,,slowenian,46.3665805,14.1092234
9898193579,node,Pizzeria Žagca,Žaga,50,Bovec,,https://www.pizzeriazagca.com/,,46.304106,13.4814987
9900247275,node,Sunriver,,,,,,,45.463547,15.2435665
9906137476,node,NEBO Show Restaurant,Tomšičeva ulica,2,Ljubljana,,,,46.0519642,14.5028796
9922960617,node,Gostilna Amfora,Reška cesta,31,,,,,45.6060733,13.9460294
9931434044,node,Pristava Lepena,Lepena,2,Soča,+386 41 671 981,https://pristava-lepena.com/,regional;italian,46.330949,13.6458724
9932363017,node,Niam Niam,,,,,,asian,46.0524521,14.5051487
9937041675,node,Gostilnica in pivnica Vič,Trg mladinskih delovnih brigad,8,Ljubljana,(01) 426 50 78,https://gostilnicainpivnicavic.business.site/?fbclid=iwar3ncllngeozvehgo8_ebeuclniwsatg4vfrl-x_apia1u6_gma5bii4cvy,,46.0471755,14.4955952
9945174603,node,Gostilna Rešer,Center,102,,,,pizza;regional;italian,46.4700613,14.850168
9947964630,node,OTOKI japanese restaurant,Prešernova ulica,6,Celje,,https://otoki-celje.si/,japanese,46.2285799,15.2654128
9947964631,node,Wok & Roll,,,,,,vietnamese,46.2322746,15.2666067
9947964633,node,Wok,,,,,,thai,46.2298663,15.2636535
9951124875,node,Gostilna Kovač,Sela,5,Osilnica,,https://www.kovac-kolpa.com,,45.5285538,14.693321
9974498104,node,Tra PICABOJ,Rimska cesta,6,Ljubljana,,,pizza,46.0473555,14.5014335
9975463117,node,Stella Maris,,,Koper / Capodistria,+38631279085,https://stellamaris-koper.si/,,45.5484771,13.7245885
9975561382,node,Ribja Kantina,Prešernov trg / Piazza France Prešeren,4,Koper / Capodistria,+38630696500,,fish;mediterranean;seafood,45.5450605,13.7300424
9977891317,node,Opok27,Jedlovnik,27,Zgornja Kungota,+386 31 249 985,https://opok27.si/en/,local,46.6574037,15.5852314
9986057650,node,Gostilna in pizzerija Kubus,,,,,,,46.0214652,14.5232152
9987858224,node,Trappa,,,,+386 590 40010,https://www.trappa.si/,pizza;italian,46.0339897,14.4833968
9990761439,node,Vila Bled,,,,,,,46.3593059,14.093484
9996969260,node,Korean Street Food,,,,,,,46.0524146,14.5105649
9996974906,node,Lars & Sven Burgers,,,,,,,46.0869704,14.4754182
10033887086,node,Folpo Folpo,,,,,,,45.5489535,13.7238765
10043304217,node,Ogam,,,,,,korean,46.0559861,14.5072082
10047334047,node,Bamboo,Trubarjeva cesta,23,,,,,46.0525098,14.5091065
10047334053,node,Rikša,,,,,,indian,46.0523868,14.5101447
10050641501,node,Market By The Lake,,,,,,sandwich,46.3680362,14.1093495
10050863656,node,DAM,,,,,https://www.damhotel.si/en,,45.9581161,13.6618944
10050863658,node,Restavracija Primula,,,,,,regional,45.982536,13.6567429
10102079614,node,Gostilna KRPAN,Rogaška cesta,40,Šmarje pri Jelšah,+386 3 817 11 00,https://gostilnakrpan.com/,regional;burger;pizza,46.2306962,15.5251505
10119068717,node,K5,Rudarska cesta,8a,,,http://k5.si,,46.1536464,15.0483815
10197054922,node,Leteča zvezda,Cesta v Mestni log,55,Ljubljana,,,chinese,46.0363814,14.4898423
10215105768,node,Stazione Parenzana,Rimska cesta,17,Ljubljana,+386 40 145 689,,,46.0475638,14.499128
10230697154,node,Plečnikov hram,,,,,,,46.0466918,14.5033396
10245466576,node,Yimi,,,,,,,46.0561478,14.5050261
10314340342,node,The Restaurant Ljubljana,Mestni trg,15,Ljubljana,+386 1 5883 200,https://www.thehotel.si/the-restaurant,local;mediterranean,46.0486804,14.5061651
10316486848,node,Das ist Valter - Ljubljana Center,Borštnikov trg,3,Ljubljana,+386 59 018 202,https://dasistwalter.eu/en/,balkan;grill,46.0478029,14.499202
10549031434,node,Georgie Bistro,Čufarjeva ulica,5,Ljubljana,+386 40 431 123,https://georgiebistro.si/,,46.0553118,14.5085619
10564550236,node,Žigola bar & pop-up restavracija,Grajska ulica,9,Slovenske Konjice,+386 69 923 037,https://zigola.si/,,46.3349869,15.4193436
10570344538,node,Ok.Peggy,,,,,,steak_house;pizza;burger,46.5333058,15.6002049
10655609388,node,Gostišče Lajnar,Zgornja Sorica,54,Sorica,,https://soriska-planina.si/penzion-lajnar.html,,46.2418411,14.0097047
10670687901,node,Bombay Fresh,Karlovška cesta,19,Ljubljana,+386 1 601 20 00,,indian,46.0428125,14.5143094
10675910500,node,Gostišče TI,Čiginj,27,Tolmin,,,,46.1622594,13.7104703
10681500298,node,Hiša Fink,,,,,,regional,45.8017912,15.1522692
10716210626,node,Toscana,Cesta Staneta Žagarja,71,Kranj,,,pizza,46.243037,14.3764651
10727647711,node,Barra,Breg,8,Ljubljana,+386 64 199 466,https://www.barra.si,japanese;peruvian,46.0472579,14.5051682
10732000573,node,Que pasa,,,,,,,46.0574603,14.5093504
10778190685,node,Qulto,,,,,,,46.5602892,15.6468889
10798710311,node,Picerija Apači,Pohorska cesta,17,Slovenj Gradec,,,pizza,46.5107565,15.082691
10819836669,node,Grajska vinoteka,,,,,https://grajskavinoteka.si/,regional,46.0489334,14.5080665
10829593969,node,Rdeči Baron,,,,,,,46.0426544,14.4784017
10832549253,node,Picerija Valerie,Dolenjska cesta,361,Škofljica,,https://www.valerie.si,pizza,45.9981438,14.5566785
10845616005,node,Mala malca,Ulica 1. junija,16,,+386 3 562 23 09,https://www.malcajt.com/zasavska/trbovlje/mala-malca.html,local,46.1497789,15.0434159
10860358834,node,Julijana,,,,,https://www.sava-hotels-resorts.com/en/sava-hotels-bled/services-and-experiences/gastronomy/restaurant-julijana,,46.365709,14.1072971
10861698603,node,Gostilna pri ovinku,Obrtniška ulica,7,Ptuj,+386 70 207 343,http://www.priovinku.si/,regional,46.428995,15.8880946
10873087117,node,Laplac & Pizza Fabrika Ptuj,Rajšpova ulica,26,Ptuj,+386 41 555 991,https://www.laplac.si/,pizza,46.4213617,15.8826767
10873581966,node,"Gastro Ptuj, gostinstvo, d.o.o.",Rajšpova ulica,16,Ptuj,+386 2 787 59 90,https://gastro-ptuj.si,,46.4182783,15.8826867
10875038073,node,Gostilna Amadeus,Prešernova ulica,36,Ptuj,+386 2 771 70 51,http://gostilna-amadeus.si,,46.420138,15.8662063
10876299205,node,Pulso do Brasil - Brazilska restavracija,,,,,,brazilian,46.0667181,14.4935089
10876303305,node,"Boi Brasil, Brazilska restarvacija",Dolenjska cesta,117,,,,brazilian,46.0274357,14.5367336
10876319005,node,Sato Bento,Kotnikova ulica,5,,,,japanese,46.0539407,14.5124345
10895587177,node,Gostilna Pri Jošku,,,,,,,46.296281,14.8065346
10895686942,node,Gostilna pri Mesarju,,,,,,,46.3393472,14.8328245
10909365661,node,Pri Koširju,Kamnik pod Krimom,4,Preserje,00386 1 3633-230,,local;frogs,45.965657,14.3985519
10913632924,node,Bistro Lou,,,,,,,46.5577666,15.6428267
10915728230,node,Okrepčevalnica Resnik,,,,,,,46.323531,14.7108138
10916576938,node,Hotel Slovenj Gradec,Glavni trg,43,Slovenj Gradec,,,,46.5084485,15.0781399
10916576939,node,Hiša Ančka,Celjska cesta,5,Slovenj Gradec,,,,46.5074941,15.0781533
10927000694,node,Ribniški dom,,,,,,,46.3461902,14.8218322
10934211207,node,Gverk,,,,,,,46.1460769,15.0832465
10963071342,node,Svinjak Bar & Grill,,,,,,,46.3375628,13.5514795
10965103805,node,Ondori Street Food,Gallusovo nabrežje,25,,,,japanese,46.0472664,14.5060285
10982387879,node,Roza Slon,,,,,,thai,46.3429579,14.1735073
10984537147,node,Gostilna Grabar,Rabelčja vas,15A,Ptuj,+386 2 778 2 140,http://www.gostilnagrabar.com,regional,46.432924,15.8744435
10992324120,node,Unior Kovaška Industrija d.d.,,,,,,regional,46.4527042,15.3340642
11001596970,node,Lonček kuhaj,Teslova ulica,30,,,https://www.loncek-kuhaj.si,,46.0431202,14.4914849
11023203056,node,Restavracija,,,,,,,46.5333872,15.6600384
11035544182,node,Gostilna Menina,,,,,,pizza,46.2957494,14.8051546
11044075703,node,Dežela Okusov,,,,,https://dezela-okusov.si,regional,46.0431298,14.5041921
11071052460,node,Tavern Mali Grad,Kamniška cesta,19,,+386 70 204 283,https://m.facebook.com/tocilnica.maligrad,italian,46.1952618,14.595787
11109059382,node,Amfora,Podpeška cesta,150,,+386 1 365 13 53; +386 41 299 258,http://www.gostilna-amfora.si,,46.0082785,14.412148
11127373505,node,Gostilna Trnje,Trnje,30,Železniki,,,,46.219881,14.1552694
11133826735,node,Etno Dva,Partizanska cesta,23a,Sežana,+386 5 8280370,https://www.instagram.com/etno_dva/#,barbecue,45.7078566,13.871457
11138307345,node,Okrepčevalnica Aurora,,,,,,regional,46.6592446,16.1749661
11140761200,node,Papillon Bistrot,,,,,,,46.048008,14.4988895
11150001316,node,Nandl,,,,,,,46.6543294,15.1452031
11166599785,node,Faladur,,,,,www.faladur.si,,45.8463798,13.9632516
11178695741,node,Rex's Bar,,,,,,,46.3218836,14.2043085
11182727377,node,Pri Cesarju,,,,,,pizza,46.2291831,14.6109145
11183853358,node,Maestro,,,,+38641687800,https://www.gostilna-maestro.com,pizza,46.2443135,15.2020502
11183945325,node,Zhifu,,,,+38631888758,,chinese,46.2517942,15.1652638
11197830041,node,Štorman,,,,,,regional,46.2552136,15.1371662
11202126476,node,Brioni,,,,,,coffee_shop;regional;burger;ice_cream;cake;pasta,46.2435515,14.3549198
11217209137,node,Pizzeria Adam,Ponikve,71,,(01) 780 74 30,https://www.pizzeria-adam.si/,balkan;chicken;coffee_shop;pizza,45.859219,14.6421335
11225076123,node,Hisa A,Levec,4a,,,,,46.2413204,15.219119
11225161243,node,Picerija Kobula,Kobilje,36,Kobilje,+38959149638,https://www.facebook.com/picerijakobula/,pizza,46.685164,16.3930426
11226546839,node,Rina Bistro,,,,,,burger,46.0431578,14.5034353
11233480915,node,Pizzeria Vinazza,Bevkova ulica,5,Deskle,+386 5 3052554,,pizza,46.0529217,13.6179942
11248331794,node,Picerija 902,,,,,,,46.2959971,14.8072581
11262056853,node,Izletniška kmetija Oru,,,,,,regional,45.7789848,13.875396
11298831101,node,P8,Plemljeva ulica,8,Ljubljana - Šentvid,,,pizza;burger;sausage;coffee_shop,46.1035113,14.4581553
11299756811,node,Moji Štruklji Maxi,Trg republike,1,Ljubljana,+386 040 564 700,https://www.moji-struklji.si/kje-smo/,regional,46.049994,14.5010838
11300070041,node,Šumi restaurant,,,,,,,46.0494202,14.5027678
11300070042,node,La Santa Maria tapas bar,,,,,,tapas,46.0494396,14.5024469
11300078030,node,Gostilnica Gogi,,,,,,regional,46.0870168,14.4783551
11307538095,node,Gostilna Kostanj,,,,,http://gostilna-kostanj.si/,,46.452622,15.6627817
11310931561,node,Gostilna - Picerija Hruševje,,4,Hruševje,+386 5 7561063,https://gostilna-hrusevje.si/,pizza;regional,45.7631511,14.1206303
11359073291,node,Kruhkerija Gorjanc,,,,,,,46.0622196,14.5085965
11374218269,node,TAO,Ulica Frankolovskih žrtev,17a,,,,chinese;japanese,46.2510155,15.2755111
11374233669,node,Limbo,Leskovec,48,,,,pasta;pizza,46.2571855,15.307971
11425737935,node,Okrepčevalnica Kantina,Kraška ulica,6c,Sežana,00386 (0) 41 626 433,http://kantina-sezana.si/,pizza;regional,45.7068872,13.8582752
11426652071,node,Restavracija Parma,,,,+386 2 420 51 72,,,46.5463046,15.6394471
11426916618,node,Turistična kmetija Pr' Janš,Koreno nad Horjulom,4,Horjul,+386 1 754 05 59,,,46.0330608,14.2896159
11451666808,node,Gostilna Kidrič pri Dvojčicah,,14a,Poljčane,+386 41 731 462;+386 31 390 875,http://www.gostilna-kidric.com/,,46.3114244,15.6094035
11471303562,node,Kmalu,Splavarski prehod 5a,,Maribor,,,coffee_shop,46.556949,15.6440851
11480615999,node,Turistična kmetija Birsa,,18a,Dobravlje,+386 (0)5 3688113,https://www.kmetijabirsa.com/,,45.8706722,13.8061894
11481221944,node,Restavracija in pizzeria Primavera,Prešernova cesta,55,Izola,+386 5 6418444;+386 5 9954405,http://primavera.si/,italian,45.5300081,13.6514
11505582098,node,Vegashi,,,,,,bistro,46.0478792,14.4985918
11565588731,node,Evergreen kapija,Opekarniška cesta,9,Celje,+38670582138,https://www.kapija.si,italian,46.2274486,15.2641243
11569184071,node,Landerik,,,,+386 51 660 401,https://landerik.si/,,46.0477871,14.5063002
11591787266,node,Ogam,,,,+386 68 798 758,https://ogam.si,korean,46.0552348,14.5088524
11603330112,node,Restavracija Pituljica,Pohorska cesta,1,Radlje ob Dravi,040 183 280,,pizza;burger;juice,46.6141996,15.2257316
11607487147,node,Gostilna Uh,,,,,,,46.4946865,13.7200959
11609793171,node,Bife,,,,,,,46.0548428,14.5087563
11624828892,node,Pizzeria Bolero,Tržaška cesta,114,,+386 1 754 22 12,,pizza,45.9129115,14.2071784
11626561368,node,Pri babici Bredi,Ptujska Gora,35,Ptujska Gora,,https://babica-breda.si/,local,46.3544396,15.7602062
11627448589,node,Krčma Janževina – Hiša štajerske kulinarike,,,,+386 41 855 686,https://www.janzevina.si/,regional,46.3303828,15.7869999
11632170295,node,Kantina,,,,,,,45.6681234,14.1887159
11653347230,node,Spargus – Chef Andrej Smogavc in Gastuž,Špitalič pri Slov. Konjicah,9,Loče,+386 3 292 77 40,https://spargus.si/,,46.3100254,15.3934528
11657110594,node,Gostilna Ambiente,Zabovci,86B,Markovci,+386 041 996 210,https://ambiente.si/,,46.401775,15.9130527
11673197329,node,Gostilna Jager,,,,,,,46.1867957,15.0570493
11697624014,node,Center okusov,,,,064 246 270,https://www.center-okusov.si/,,46.3399991,15.4228542
11711023520,node,Verdi,Ormoška cesta,15,Ptuj,+386 2 620 98 10,,pizza,46.4187625,15.8786007
11717350967,node,Cewapi,Cankarjeva cesta,6,Ljubljana,,https://cewapi.si,balkan,46.0527465,14.5024829
11724720271,node,Norma 23,,,,,,crepe;pizza,46.0513316,14.5078789
11763274970,node,BiBi perzijska restavracija,Dunajska cesta,159,Ljubljana,+386 41 591 715,https://www.bibipersianrestaurant.com/,persian;iranian,46.0818421,14.5128719
11773711399,node,FIGO GOURMET Kranjska Gora,,,,,,,46.4863117,13.7832866
11795824484,node,Gostilnica in pizzerija Chilli,Trg Toneta Čufarja,3,Jesenice,+386 71 209 000,https://www.gostilnica-chilli.si/,pizza;steak_house;pasta;salad,46.4355792,14.0614296
11802713898,node,Oriks,,,,,,pizza,45.9204359,13.6279485
11802713902,node,Blok Bar&food,,,,+386 5 99 82 912,https://www.malcajt.com/goriska/sempeter-vrtojba/blok-bar-food.html,,45.9190274,13.6242717
11815498906,node,Kmečki turizem Babuder,,3,Materija,+386 (0)5 6874034,,,45.5670252,14.0579684
11830076494,node,Nejčeva picerija in špageterija ,Rožna ulica,2,Sinja Gorica,,,,45.9740529,14.3045959
